Side,Sub_ID,Ultimate_Clearing_Firm,Entering_Firm_Col1,EXCH,TRANS_TYPE,RPT_TYP,TRD_SUB_TYPE,PREVLY_RPTD,Total_Quantity
1,C,00235,00551,MXOP,0,2,0,N,20
1,C,00235,00551,XASE,0,2,,N,694
1,C,00235,00551,XASE,0,2,0,N,711
1,C,00235,00551,XBOX,0,2,,N,221
1,C,00235,00551,XBOX,0,2,0,N,221
1,C,00235,00551,XBXO,0,2,,N,28
1,C,00235,00551,XBXO,0,2,0,N,28
1,C,00235,00551,XCBO,0,2,,N,975
1,C,00235,00551,XCBO,0,2,0,N,988
1,C,00235,00551,XISX,0,2,,N,967
1,C,00235,00551,XISX,0,2,0,N,967
1,C,00235,00551,XMIO,0,2,,N,285
1,C,00235,00551,XMIO,0,2,0,N,285
1,C,00235,00551,XNDQ,0,2,,N,266
1,C,00235,00551,XNDQ,0,2,0,N,266
1,C,00235,00551,XPHO,0,2,,N,793
1,C,00235,00551,XPHO,0,2,0,N,887
1,C,00235,00551,XPSE,0,2,,N,160
1,C,00235,00551,XPSE,0,2,0,N,208
1,C,00244,00161,C2OX,0,2,,N,390
1,C,00244,00161,C2OX,0,2,0,N,390
1,C,00244,00161,XASE,0,2,,N,11856
1,C,00244,00161,XASE,0,2,0,N,23856
1,C,00244,00161,XASE,1,2,,N,7400
1,C,00244,00161,XASE,1,2,0,N,19400
1,C,00244,00161,XBOX,0,2,,N,2400
1,C,00244,00161,XBOX,0,2,0,N,5600
1,C,00244,00161,XBOX,0,8,,N,2600
1,C,00244,00161,XBOX,1,2,,N,800
1,C,00244,00161,XBOX,1,2,0,N,3800
1,C,00244,00161,XBOX,1,8,,N,2600
1,C,00244,00161,XCBO,0,2,,N,6983
1,C,00244,00161,XCBO,0,2,0,N,8437
1,C,00244,00161,XCBO,1,2,,N,1047
1,C,00244,00161,XCBO,1,2,0,N,1047
1,C,00244,00161,XISX,0,2,,N,300
1,C,00244,00161,XISX,0,2,0,N,300
1,C,00244,00161,XPHO,0,2,0,N,2
1,C,00244,00161,XPSE,0,2,,N,18872
1,C,00244,00161,XPSE,0,2,0,N,18872
1,C,00244,00161,XPSE,1,2,,N,10000
1,C,00244,00161,XPSE,1,2,0,N,10000
1,C,00245,00541,MCRY,0,2,,N,36
1,C,00245,00541,MCRY,0,2,0,N,60
1,C,00245,00792,XNDQ,0,2,,N,67
1,C,00245,00792,XNDQ,0,2,0,N,67
1,C,00250,00007,XCBO,0,2,,N,36
1,C,00250,00007,XCBO,0,2,0,N,36
1,C,00250,00007,XCBO,1,2,,N,18
1,C,00250,00007,XCBO,1,2,0,N,18
1,C,00250,00067,XCBO,0,2,,N,22
1,C,00250,00067,XCBO,0,2,0,N,33
1,C,00250,00233,XCBO,0,2,,N,2000
1,C,00250,00233,XCBO,0,2,0,N,5448
1,C,00250,00233,XCBO,1,2,,N,2000
1,C,00250,00233,XCBO,1,2,0,N,4724
1,C,00250,00333,XCBO,0,2,,N,215
1,C,00250,00333,XCBO,0,2,0,N,215
1,C,00250,00551,XPHO,0,2,,N,2500
1,C,00250,00551,XPHO,0,2,0,N,2500
1,C,00250,00571,XPHO,0,2,,N,507
1,C,00250,00571,XPHO,0,2,0,N,507
1,C,00250,00571,XPSE,0,2,0,N,1086
1,C,00250,00571,XPSE,1,2,0,N,724
1,C,00250,00733,C2OX,0,2,,N,116
1,C,00250,00733,C2OX,0,2,0,N,116
1,C,00250,00733,EDGO,0,2,,N,910
1,C,00250,00733,EDGO,0,2,0,N,935
1,C,00250,00733,EMLD,0,2,,N,20
1,C,00250,00733,EMLD,0,2,0,N,20
1,C,00250,00733,MCRY,0,2,,N,324
1,C,00250,00733,MCRY,0,2,0,N,324
1,C,00250,00733,XBOX,0,2,,N,6618
1,C,00250,00733,XBOX,0,2,0,N,10330
1,C,00250,00733,XBOX,1,2,,N,6291
1,C,00250,00733,XBOX,1,2,0,N,8826
1,C,00250,00733,XCBO,0,2,,N,124
1,C,00250,00733,XCBO,0,2,0,N,128
1,C,00250,00733,XISX,0,2,,N,290
1,C,00250,00733,XISX,0,2,0,N,307
1,C,00250,00733,XPHO,0,2,,N,396
1,C,00250,00733,XPHO,0,2,0,N,396
1,C,00250,00733,XPSE,0,2,,N,22712
1,C,00250,00733,XPSE,0,2,0,N,30212
1,C,00250,00733,XPSE,1,2,,N,15000
1,C,00250,00733,XPSE,1,2,0,N,22500
1,C,00250,00792,EDGO,0,2,0,N,724
1,C,00250,00792,EDGO,0,9,,N,724
1,C,00250,00792,XASE,0,2,,N,2500
1,C,00250,00792,XASE,0,2,0,N,2500
1,C,00250,00792,XBOX,0,2,,N,40
1,C,00250,00792,XBOX,0,2,0,N,490
1,C,00250,00792,XBOX,1,2,0,N,300
1,C,00271,00050,BATO,0,2,,N,176
1,C,00271,00050,BATO,0,2,0,N,228
1,C,00271,00050,C2OX,0,2,,N,163
1,C,00271,00050,C2OX,0,2,0,N,171
1,C,00271,00050,EDGO,0,2,,N,8598
1,C,00271,00050,EDGO,0,2,0,N,8716
1,C,00271,00050,EMLD,0,2,,N,158
1,C,00271,00050,EMLD,0,2,0,N,211
1,C,00271,00050,GMNI,0,2,,N,1445
1,C,00271,00050,GMNI,0,2,0,N,1866
1,C,00271,00050,MCRY,0,2,,N,591
1,C,00271,00050,MCRY,0,2,0,N,591
1,C,00271,00050,MPRL,0,2,,N,188
1,C,00271,00050,MPRL,0,2,0,N,230
1,C,00271,00050,MXOP,0,2,,N,912
1,C,00271,00050,MXOP,0,2,0,N,916
1,C,00271,00050,XASE,0,2,,N,163
1,C,00271,00050,XASE,0,2,0,N,169
1,C,00271,00050,XBOX,0,2,,N,270
1,C,00271,00050,XBOX,0,2,0,N,274
1,C,00271,00050,XBXO,0,2,,N,299
1,C,00271,00050,XBXO,0,2,0,N,299
1,C,00271,00050,XCBO,0,2,,N,5673
1,C,00271,00050,XCBO,0,2,0,N,6586
1,C,00271,00050,XISX,0,2,,N,747
1,C,00271,00050,XISX,0,2,0,N,770
1,C,00271,00050,XMIO,0,2,,N,6423
1,C,00271,00050,XMIO,0,2,0,N,6438
1,C,00271,00050,XNDQ,0,2,,N,52
1,C,00271,00050,XNDQ,0,2,0,N,93
1,C,00271,00050,XPHO,0,2,,N,42
1,C,00271,00050,XPHO,0,2,0,N,47
1,C,00271,00050,XPSE,0,2,,N,113
1,C,00271,00050,XPSE,0,2,0,N,935
1,C,00271,00333,BATO,0,2,,N,560
1,C,00271,00333,BATO,0,2,0,N,595
1,C,00271,00333,C2OX,0,2,,N,667
1,C,00271,00333,C2OX,0,2,0,N,674
1,C,00271,00333,EDGO,0,2,,N,3275
1,C,00271,00333,EDGO,0,2,0,N,3412
1,C,00271,00333,EMLD,0,2,,N,189
1,C,00271,00333,EMLD,0,2,0,N,205
1,C,00271,00333,GMNI,0,2,,N,100
1,C,00271,00333,GMNI,0,2,0,N,218
1,C,00271,00333,MCRY,0,2,,N,536
1,C,00271,00333,MCRY,0,2,0,N,537
1,C,00271,00333,MPRL,0,2,,N,1834
1,C,00271,00333,MPRL,0,2,0,N,1884
1,C,00271,00333,MXOP,0,2,,N,291
1,C,00271,00333,MXOP,0,2,0,N,292
1,C,00271,00333,XASE,0,2,,N,876
1,C,00271,00333,XASE,0,2,0,N,881
1,C,00271,00333,XBOX,0,2,,N,1735
1,C,00271,00333,XBOX,0,2,0,N,1791
1,C,00271,00333,XBXO,0,2,,N,724
1,C,00271,00333,XBXO,0,2,0,N,725
1,C,00271,00333,XCBO,0,2,,N,2894
1,C,00271,00333,XCBO,0,2,0,N,3135
1,C,00271,00333,XISX,0,2,,N,2521
1,C,00271,00333,XISX,0,2,0,N,2539
1,C,00271,00333,XMIO,0,2,,N,1653
1,C,00271,00333,XMIO,0,2,0,N,1778
1,C,00271,00333,XNDQ,0,2,,N,385
1,C,00271,00333,XNDQ,0,2,0,N,411
1,C,00271,00333,XPHO,0,2,,N,81
1,C,00271,00333,XPHO,0,2,0,N,248
1,C,00271,00333,XPSE,0,2,,N,3750
1,C,00271,00333,XPSE,0,2,0,N,3967
1,C,00271,00365,BATO,0,2,,N,16
1,C,00271,00365,BATO,0,2,0,N,20
1,C,00271,00365,C2OX,0,2,,N,17
1,C,00271,00365,C2OX,0,2,0,N,17
1,C,00271,00365,EDGO,0,2,,N,629
1,C,00271,00365,EDGO,0,2,0,N,668
1,C,00271,00365,EMLD,0,2,,N,887
1,C,00271,00365,EMLD,0,2,0,N,1027
1,C,00271,00365,GMNI,0,2,,N,13
1,C,00271,00365,GMNI,0,2,0,N,23
1,C,00271,00365,MCRY,0,2,,N,109
1,C,00271,00365,MCRY,0,2,0,N,109
1,C,00271,00365,MPRL,0,2,,N,2605
1,C,00271,00365,MPRL,0,2,0,N,2755
1,C,00271,00365,MXOP,0,2,,N,4
1,C,00271,00365,MXOP,0,2,0,N,4
1,C,00271,00365,XASE,0,2,,N,22
1,C,00271,00365,XASE,0,2,0,N,24
1,C,00271,00365,XBOX,0,2,,N,1184
1,C,00271,00365,XBOX,0,2,0,N,1208
1,C,00271,00365,XBOX,1,2,,N,116
1,C,00271,00365,XBOX,1,2,0,N,116
1,C,00271,00365,XBXO,0,2,,N,593
1,C,00271,00365,XBXO,0,2,0,N,610
1,C,00271,00365,XCBO,0,2,,N,1133
1,C,00271,00365,XCBO,0,2,0,N,1350
1,C,00271,00365,XISX,0,2,,N,375
1,C,00271,00365,XISX,0,2,0,N,413
1,C,00271,00365,XMIO,0,2,,N,2504
1,C,00271,00365,XMIO,0,2,0,N,2567
1,C,00271,00365,XNDQ,0,2,,N,5
1,C,00271,00365,XNDQ,0,2,0,N,21
1,C,00271,00365,XPHO,0,2,,N,1063
1,C,00271,00365,XPHO,0,2,0,N,1112
1,C,00271,00365,XPSE,0,2,0,N,67
1,C,00271,00551,BATO,0,2,,N,588
1,C,00271,00551,BATO,0,2,0,N,631
1,C,00271,00551,C2OX,0,2,,N,105
1,C,00271,00551,C2OX,0,2,0,N,109
1,C,00271,00551,EDGO,0,2,,N,82
1,C,00271,00551,EDGO,0,2,0,N,90
1,C,00271,00551,EMLD,0,2,,N,1502
1,C,00271,00551,EMLD,0,2,0,N,1696
1,C,00271,00551,GMNI,0,2,,N,73
1,C,00271,00551,GMNI,0,2,0,N,81
1,C,00271,00551,MCRY,0,2,,N,60
1,C,00271,00551,MCRY,0,2,0,N,60
1,C,00271,00551,MPRL,0,2,,N,302
1,C,00271,00551,MPRL,0,2,0,N,305
1,C,00271,00551,MXOP,0,2,,N,52
1,C,00271,00551,MXOP,0,2,0,N,52
1,C,00271,00551,XASE,0,2,,N,1134
1,C,00271,00551,XASE,0,2,0,N,1222
1,C,00271,00551,XBOX,0,2,,N,351
1,C,00271,00551,XBOX,0,2,0,N,361
1,C,00271,00551,XBXO,0,2,,N,263
1,C,00271,00551,XBXO,0,2,0,N,263
1,C,00271,00551,XCBO,0,2,,N,3630
1,C,00271,00551,XCBO,0,2,0,N,3973
1,C,00271,00551,XCBO,1,2,,N,3
1,C,00271,00551,XCBO,1,2,0,N,3
1,C,00271,00551,XISX,0,2,,N,2694
1,C,00271,00551,XISX,0,2,0,N,2918
1,C,00271,00551,XMIO,0,2,,N,500
1,C,00271,00551,XMIO,0,2,0,N,506
1,C,00271,00551,XNDQ,0,2,,N,1809
1,C,00271,00551,XNDQ,0,2,0,N,1929
1,C,00271,00551,XPHO,0,2,,N,882
1,C,00271,00551,XPHO,0,2,0,N,948
1,C,00271,00551,XPSE,0,2,,N,2337
1,C,00271,00551,XPSE,0,2,0,N,2595
1,C,00272,00333,BATO,0,2,,N,400
1,C,00272,00333,BATO,0,2,0,N,485
1,C,00272,00333,C2OX,0,2,,N,656
1,C,00272,00333,C2OX,0,2,0,N,660
1,C,00272,00333,EDGO,0,2,,N,3196
1,C,00272,00333,EDGO,0,2,0,N,3327
1,C,00272,00333,EMLD,0,2,,N,152
1,C,00272,00333,EMLD,0,2,0,N,187
1,C,00272,00333,GMNI,0,2,,N,72
1,C,00272,00333,GMNI,0,2,0,N,100
1,C,00272,00333,MCRY,0,2,,N,577
1,C,00272,00333,MCRY,0,2,0,N,577
1,C,00272,00333,MPRL,0,2,,N,1121
1,C,00272,00333,MPRL,0,2,0,N,1140
1,C,00272,00333,MXOP,0,2,,N,292
1,C,00272,00333,MXOP,0,2,0,N,293
1,C,00272,00333,XASE,0,2,,N,1095
1,C,00272,00333,XASE,0,2,0,N,1119
1,C,00272,00333,XBOX,0,2,,N,1261
1,C,00272,00333,XBOX,0,2,0,N,1264
1,C,00272,00333,XBXO,0,2,,N,707
1,C,00272,00333,XBXO,0,2,0,N,708
1,C,00272,00333,XCBO,0,2,,N,1192
1,C,00272,00333,XCBO,0,2,0,N,1206
1,C,00272,00333,XISX,0,2,,N,3021
1,C,00272,00333,XISX,0,2,0,N,3202
1,C,00272,00333,XMIO,0,2,,N,1016
1,C,00272,00333,XMIO,0,2,0,N,1088
1,C,00272,00333,XNDQ,0,2,,N,87
1,C,00272,00333,XNDQ,0,2,0,N,124
1,C,00272,00333,XPHO,0,2,,N,20
1,C,00272,00333,XPHO,0,2,0,N,21
1,C,00272,00333,XPSE,0,2,,N,14946
1,C,00272,00333,XPSE,0,2,0,N,15830
1,C,00272,00365,BATO,0,2,,N,38
1,C,00272,00365,BATO,0,2,0,N,49
1,C,00272,00365,C2OX,0,2,,N,29
1,C,00272,00365,C2OX,0,2,0,N,29
1,C,00272,00365,EDGO,0,2,,N,28
1,C,00272,00365,EDGO,0,2,0,N,28
1,C,00272,00365,EMLD,0,2,,N,1963
1,C,00272,00365,EMLD,0,2,0,N,2185
1,C,00272,00365,GMNI,0,2,,N,1
1,C,00272,00365,GMNI,0,2,0,N,1
1,C,00272,00365,MCRY,0,2,,N,2
1,C,00272,00365,MCRY,0,2,0,N,2
1,C,00272,00365,MPRL,0,2,,N,14
1,C,00272,00365,MPRL,0,2,0,N,14
1,C,00272,00365,MXOP,0,2,,N,59
1,C,00272,00365,MXOP,0,2,0,N,59
1,C,00272,00365,XBOX,0,2,,N,315
1,C,00272,00365,XBOX,0,2,0,N,316
1,C,00272,00365,XBXO,0,2,,N,177
1,C,00272,00365,XBXO,0,2,0,N,177
1,C,00272,00365,XCBO,0,2,,N,18
1,C,00272,00365,XCBO,0,2,0,N,18
1,C,00272,00365,XISX,0,2,,N,1
1,C,00272,00365,XISX,0,2,0,N,1
1,C,00272,00365,XMIO,0,2,,N,398
1,C,00272,00365,XMIO,0,2,0,N,407
1,C,00272,00365,XNDQ,0,2,,N,28
1,C,00272,00365,XNDQ,0,2,0,N,29
1,C,00272,00365,XPHO,0,2,,N,54
1,C,00272,00365,XPHO,0,2,0,N,54
1,C,00272,00365,XPSE,0,2,,N,9
1,C,00272,00365,XPSE,0,2,0,N,21
1,C,00272,00551,BATO,0,2,,N,29422
1,C,00272,00551,BATO,0,2,0,N,31838
1,C,00272,00551,C2OX,0,2,,N,6729
1,C,00272,00551,C2OX,0,2,0,N,6857
1,C,00272,00551,EDGO,0,2,,N,4985
1,C,00272,00551,EDGO,0,2,0,N,5404
1,C,00272,00551,EMLD,0,2,,N,19861
1,C,00272,00551,EMLD,0,2,0,N,21503
1,C,00272,00551,GMNI,0,2,,N,3844
1,C,00272,00551,GMNI,0,2,0,N,3982
1,C,00272,00551,MCRY,0,2,,N,4551
1,C,00272,00551,MCRY,0,2,0,N,4667
1,C,00272,00551,MPRL,0,2,,N,11600
1,C,00272,00551,MPRL,0,2,0,N,12143
1,C,00272,00551,MXOP,0,2,,N,1231
1,C,00272,00551,MXOP,0,2,0,N,1232
1,C,00272,00551,XASE,0,2,,N,21785
1,C,00272,00551,XASE,0,2,0,N,22992
1,C,00272,00551,XBOX,0,2,,N,6604
1,C,00272,00551,XBOX,0,2,0,N,7358
1,C,00272,00551,XBXO,0,2,,N,5149
1,C,00272,00551,XBXO,0,2,0,N,5294
1,C,00272,00551,XCBO,0,2,,N,11338
1,C,00272,00551,XCBO,0,2,0,N,11678
1,C,00272,00551,XISX,0,2,,N,5570
1,C,00272,00551,XISX,0,2,0,N,5981
1,C,00272,00551,XMIO,0,2,,N,10813
1,C,00272,00551,XMIO,0,2,0,N,10993
1,C,00272,00551,XNDQ,0,2,,N,24487
1,C,00272,00551,XNDQ,0,2,0,N,26297
1,C,00272,00551,XPHO,0,2,,N,21747
1,C,00272,00551,XPHO,0,2,0,N,22069
1,C,00272,00551,XPSE,0,2,,N,44503
1,C,00272,00551,XPSE,0,2,0,N,47423
1,C,00273,00005,XCBO,0,2,,N,7002
1,C,00273,00005,XCBO,0,2,0,N,7204
1,C,00273,00005,XPSE,0,2,,N,39057
1,C,00273,00005,XPSE,0,2,0,N,39301
1,C,00273,00050,BATO,0,2,,N,175
1,C,00273,00050,BATO,0,2,0,N,183
1,C,00273,00050,C2OX,0,2,,N,235
1,C,00273,00050,C2OX,0,2,0,N,235
1,C,00273,00050,EDGO,0,2,,N,300
1,C,00273,00050,EDGO,0,2,0,N,306
1,C,00273,00050,EMLD,0,2,,N,267
1,C,00273,00050,EMLD,0,2,0,N,271
1,C,00273,00050,GMNI,0,2,,N,175
1,C,00273,00050,GMNI,0,2,0,N,182
1,C,00273,00050,MCRY,0,2,,N,35
1,C,00273,00050,MCRY,0,2,0,N,35
1,C,00273,00050,MPRL,0,2,,N,483
1,C,00273,00050,MPRL,0,2,0,N,483
1,C,00273,00050,MXOP,0,2,,N,8
1,C,00273,00050,MXOP,0,2,0,N,8
1,C,00273,00050,XASE,0,2,,N,316
1,C,00273,00050,XASE,0,2,0,N,316
1,C,00273,00050,XBOX,0,2,,N,157
1,C,00273,00050,XBOX,0,2,0,N,157
1,C,00273,00050,XBXO,0,2,,N,209
1,C,00273,00050,XBXO,0,2,0,N,209
1,C,00273,00050,XCBO,0,2,,N,2217
1,C,00273,00050,XCBO,0,2,0,N,2419
1,C,00273,00050,XISX,0,2,,N,621
1,C,00273,00050,XISX,0,2,0,N,729
1,C,00273,00050,XMIO,0,2,,N,581
1,C,00273,00050,XMIO,0,2,0,N,689
1,C,00273,00050,XNDQ,0,2,,N,3180
1,C,00273,00050,XNDQ,0,2,0,N,3618
1,C,00273,00050,XPHO,0,2,,N,349
1,C,00273,00050,XPHO,0,2,0,N,358
1,C,00273,00050,XPSE,0,2,,N,4607
1,C,00273,00050,XPSE,0,2,0,N,5422
1,C,00273,00067,BATO,0,2,,N,2307
1,C,00273,00067,BATO,0,2,0,N,2389
1,C,00273,00067,C2OX,0,2,,N,559
1,C,00273,00067,C2OX,0,2,0,N,622
1,C,00273,00067,EDGO,0,2,,N,284
1,C,00273,00067,EDGO,0,2,0,N,311
1,C,00273,00067,EMLD,0,2,,N,261
1,C,00273,00067,EMLD,0,2,0,N,316
1,C,00273,00067,GMNI,0,2,,N,345
1,C,00273,00067,GMNI,0,2,0,N,438
1,C,00273,00067,MCRY,0,2,,N,77
1,C,00273,00067,MCRY,0,2,0,N,77
1,C,00273,00067,MPRL,0,2,,N,1108
1,C,00273,00067,MPRL,0,2,0,N,1164
1,C,00273,00067,MXOP,0,2,,N,21
1,C,00273,00067,MXOP,0,2,0,N,21
1,C,00273,00067,XASE,0,2,,N,363
1,C,00273,00067,XASE,0,2,0,N,370
1,C,00273,00067,XBOX,0,2,,N,518
1,C,00273,00067,XBOX,0,2,0,N,519
1,C,00273,00067,XBXO,0,2,,N,397
1,C,00273,00067,XBXO,0,2,0,N,408
1,C,00273,00067,XCBO,0,2,,N,2619
1,C,00273,00067,XCBO,0,2,0,N,2644
1,C,00273,00067,XISX,0,2,,N,92
1,C,00273,00067,XISX,0,2,0,N,166
1,C,00273,00067,XMIO,0,2,,N,142
1,C,00273,00067,XMIO,0,2,0,N,142
1,C,00273,00067,XNDQ,0,2,,N,1931
1,C,00273,00067,XNDQ,0,2,0,N,2007
1,C,00273,00067,XPHO,0,2,,N,735
1,C,00273,00067,XPHO,0,2,0,N,743
1,C,00273,00067,XPSE,0,2,,N,2098
1,C,00273,00067,XPSE,0,2,0,N,2592
1,C,00273,00200,XASE,0,2,,N,500
1,C,00273,00200,XASE,0,2,0,N,500
1,C,00273,00233,XASE,0,2,,N,4100
1,C,00273,00233,XASE,0,2,0,N,4700
1,C,00273,00235,XCBO,0,2,,N,3892
1,C,00273,00235,XCBO,0,2,0,N,3892
1,C,00273,00235,XCBO,1,2,,N,200
1,C,00273,00235,XCBO,1,2,0,N,200
1,C,00273,00255,BATO,0,2,,N,604
1,C,00273,00255,BATO,0,2,0,N,703
1,C,00273,00255,C2OX,0,2,,N,316
1,C,00273,00255,C2OX,0,2,0,N,347
1,C,00273,00255,EDGO,0,2,,N,59
1,C,00273,00255,EDGO,0,2,0,N,99
1,C,00273,00255,EMLD,0,2,,N,100
1,C,00273,00255,EMLD,0,2,0,N,217
1,C,00273,00255,GMNI,0,2,,N,174
1,C,00273,00255,GMNI,0,2,0,N,245
1,C,00273,00255,MCRY,0,2,,N,32
1,C,00273,00255,MCRY,0,2,0,N,32
1,C,00273,00255,MPRL,0,2,,N,791
1,C,00273,00255,MPRL,0,2,0,N,831
1,C,00273,00255,MXOP,0,2,,N,10
1,C,00273,00255,MXOP,0,2,0,N,10
1,C,00273,00255,XASE,0,2,,N,279
1,C,00273,00255,XASE,0,2,0,N,286
1,C,00273,00255,XBOX,0,2,,N,578
1,C,00273,00255,XBOX,0,2,0,N,580
1,C,00273,00255,XBXO,0,2,,N,199
1,C,00273,00255,XBXO,0,2,0,N,241
1,C,00273,00255,XCBO,0,2,,N,170
1,C,00273,00255,XCBO,0,2,0,N,172
1,C,00273,00255,XISX,0,2,,N,68
1,C,00273,00255,XISX,0,2,0,N,151
1,C,00273,00255,XMIO,0,2,,N,39
1,C,00273,00255,XMIO,0,2,0,N,39
1,C,00273,00255,XNDQ,0,2,,N,1734
1,C,00273,00255,XNDQ,0,2,0,N,1918
1,C,00273,00255,XPHO,0,2,,N,76
1,C,00273,00255,XPHO,0,2,0,N,91
1,C,00273,00255,XPSE,0,2,,N,992
1,C,00273,00255,XPSE,0,2,0,N,1306
1,C,00273,00333,BATO,0,2,,N,550
1,C,00273,00333,BATO,0,2,0,N,618
1,C,00273,00333,C2OX,0,2,,N,171
1,C,00273,00333,C2OX,0,2,0,N,171
1,C,00273,00333,EDGO,0,2,,N,71
1,C,00273,00333,EDGO,0,2,0,N,71
1,C,00273,00333,GMNI,0,2,,N,45
1,C,00273,00333,GMNI,0,2,0,N,45
1,C,00273,00333,MCRY,0,2,,N,49
1,C,00273,00333,MCRY,0,2,0,N,63
1,C,00273,00333,MPRL,0,2,,N,31
1,C,00273,00333,MPRL,0,2,0,N,150
1,C,00273,00333,XASE,0,2,,N,13
1,C,00273,00333,XASE,0,2,0,N,13
1,C,00273,00333,XBOX,0,2,,N,147
1,C,00273,00333,XBOX,0,2,0,N,227
1,C,00273,00333,XBXO,0,2,,N,200
1,C,00273,00333,XBXO,0,2,0,N,200
1,C,00273,00333,XCBO,0,2,,N,784
1,C,00273,00333,XCBO,0,2,0,N,808
1,C,00273,00333,XISX,0,2,,N,357
1,C,00273,00333,XISX,0,2,0,N,466
1,C,00273,00333,XMIO,0,2,,N,188
1,C,00273,00333,XMIO,0,2,0,N,687
1,C,00273,00333,XNDQ,0,2,,N,25
1,C,00273,00333,XNDQ,0,2,0,N,62
1,C,00273,00333,XPHO,0,2,,N,505
1,C,00273,00333,XPHO,0,2,0,N,505
1,C,00273,00333,XPSE,0,2,,N,239
1,C,00273,00333,XPSE,0,2,0,N,312
1,C,00273,00365,BATO,0,2,,N,49
1,C,00273,00365,BATO,0,2,0,N,49
1,C,00273,00365,C2OX,0,2,,N,107
1,C,00273,00365,C2OX,0,2,0,N,107
1,C,00273,00365,EDGO,0,2,,N,245
1,C,00273,00365,EDGO,0,2,0,N,245
1,C,00273,00365,EMLD,0,2,,N,8
1,C,00273,00365,EMLD,0,2,0,N,18
1,C,00273,00365,MPRL,0,2,,N,18
1,C,00273,00365,MPRL,0,2,0,N,18
1,C,00273,00365,XASE,0,2,,N,22
1,C,00273,00365,XASE,0,2,0,N,22
1,C,00273,00365,XBOX,0,2,,N,8
1,C,00273,00365,XBOX,0,2,0,N,358
1,C,00273,00365,XBXO,0,2,,N,30
1,C,00273,00365,XBXO,0,2,0,N,30
1,C,00273,00365,XCBO,0,2,,N,1212
1,C,00273,00365,XCBO,0,2,0,N,1216
1,C,00273,00365,XISX,0,2,,N,119
1,C,00273,00365,XISX,0,2,0,N,119
1,C,00273,00365,XMIO,0,2,,N,303
1,C,00273,00365,XMIO,0,2,0,N,303
1,C,00273,00365,XNDQ,0,2,,N,27
1,C,00273,00365,XNDQ,0,2,0,N,27
1,C,00273,00365,XPHO,0,2,,N,10
1,C,00273,00365,XPHO,0,2,0,N,15
1,C,00273,00365,XPSE,0,2,,N,1
1,C,00273,00365,XPSE,0,2,0,N,1
1,C,00273,00541,XBOX,0,2,,N,550
1,C,00273,00541,XBOX,0,2,0,N,1425
1,C,00273,00541,XBOX,1,2,0,N,450
1,C,00273,00541,XPSE,0,2,,N,2500
1,C,00273,00541,XPSE,0,2,0,N,2500
1,C,00273,00551,BATO,0,2,,N,214
1,C,00273,00551,BATO,0,2,0,N,214
1,C,00273,00551,C2OX,0,2,,N,606
1,C,00273,00551,C2OX,0,2,0,N,606
1,C,00273,00551,EDGO,0,2,,N,291
1,C,00273,00551,EDGO,0,2,0,N,310
1,C,00273,00551,EMLD,0,2,,N,158
1,C,00273,00551,EMLD,0,2,0,N,158
1,C,00273,00551,GMNI,0,2,,N,193
1,C,00273,00551,GMNI,0,2,0,N,193
1,C,00273,00551,MCRY,0,2,,N,47
1,C,00273,00551,MCRY,0,2,0,N,47
1,C,00273,00551,MPRL,0,2,,N,306
1,C,00273,00551,MPRL,0,2,0,N,306
1,C,00273,00551,XASE,0,2,,N,325
1,C,00273,00551,XASE,0,2,0,N,325
1,C,00273,00551,XBOX,0,2,,N,93
1,C,00273,00551,XBOX,0,2,0,N,93
1,C,00273,00551,XBXO,0,2,,N,71
1,C,00273,00551,XBXO,0,2,0,N,71
1,C,00273,00551,XCBO,0,2,,N,578
1,C,00273,00551,XCBO,0,2,0,N,578
1,C,00273,00551,XISX,0,2,,N,6
1,C,00273,00551,XISX,0,2,0,N,6
1,C,00273,00551,XMIO,0,2,,N,73
1,C,00273,00551,XMIO,0,2,0,N,73
1,C,00273,00551,XNDQ,0,2,,N,152
1,C,00273,00551,XNDQ,0,2,0,N,152
1,C,00273,00551,XPHO,0,2,,N,270
1,C,00273,00551,XPHO,0,2,0,N,270
1,C,00273,00551,XPSE,0,2,,N,242
1,C,00273,00551,XPSE,0,2,0,N,242
1,C,00273,00725,XASE,0,2,0,N,1250
1,C,00273,00733,XASE,0,2,,N,250
1,C,00273,00733,XASE,0,2,0,N,250
1,C,00273,00733,XCBO,0,2,,N,14
1,C,00273,00733,XCBO,0,2,0,N,5014
1,C,00273,00733,XCBO,0,8,0,N,1250
1,C,00273,00733,XCBO,1,2,,N,7
1,C,00273,00733,XCBO,1,2,0,N,3757
1,C,00273,00733,XCBO,1,8,0,N,1250
1,C,00273,00733,XPHO,0,2,,N,100
1,C,00273,00733,XPHO,0,2,0,N,2195
1,C,00273,00733,XPHO,0,8,,N,200
1,C,00273,00733,XPHO,1,2,0,N,200
1,C,00273,00733,XPHO,1,8,,N,200
1,C,00273,00733,XPSE,0,2,,N,1307
1,C,00273,00733,XPSE,0,2,0,N,1307
1,C,00273,00792,BATO,0,2,,N,649
1,C,00273,00792,BATO,0,2,0,N,669
1,C,00273,00792,C2OX,0,2,,N,670
1,C,00273,00792,C2OX,0,2,0,N,696
1,C,00273,00792,EDGO,0,2,,N,47
1,C,00273,00792,EDGO,0,2,0,N,84
