Side,Sub_ID,Ultimate_Clearing_Firm,Entering_Firm_Col1,EXCH,TRANS_TYPE,RPT_TYP,TRD_SUB_TYPE,PREVLY_RPTD,Total_Quantity
1,C,00294,00551,XISX,0,2,0,N,41
1,C,00294,00551,XMIO,0,2,,N,561
1,C,00294,00551,XMIO,0,2,0,N,561
1,C,00294,00551,XNDQ,0,2,,N,44
1,C,00294,00551,XNDQ,0,2,0,N,44
1,C,00294,00551,XPHO,0,2,,N,212
1,C,00294,00551,XPHO,0,2,0,N,214
1,C,00294,00551,XPSE,0,2,,N,402
1,C,00294,00551,XPSE,0,2,0,N,419
1,C,00323,00067,BATO,0,2,,N,487
1,C,00323,00067,BATO,0,2,0,N,696
1,C,00323,00067,C2OX,0,2,,N,489
1,C,00323,00067,C2OX,0,2,0,N,489
1,C,00323,00067,EDGO,0,2,,N,58
1,C,00323,00067,EDGO,0,2,0,N,58
1,C,00323,00067,EMLD,0,2,,N,122
1,C,00323,00067,EMLD,0,2,0,N,175
1,C,00323,00067,GMNI,0,2,,N,41
1,C,00323,00067,GMNI,0,2,0,N,45
1,C,00323,00067,MCRY,0,2,,N,4
1,C,00323,00067,MCRY,0,2,0,N,4
1,C,00323,00067,MPRL,0,2,,N,1200
1,C,00323,00067,MPRL,0,2,0,N,1204
1,C,00323,00067,MXOP,0,2,,N,3
1,C,00323,00067,MXOP,0,2,0,N,3
1,C,00323,00067,XASE,0,2,,N,9
1,C,00323,00067,XASE,0,2,0,N,9
1,C,00323,00067,XBOX,0,2,,N,11
1,C,00323,00067,XBOX,0,2,0,N,11
1,C,00323,00067,XBXO,0,2,,N,158
1,C,00323,00067,XBXO,0,2,0,N,158
1,C,00323,00067,XCBO,0,2,,N,23
1,C,00323,00067,XCBO,0,2,0,N,53
1,C,00323,00067,XISX,0,2,,N,153
1,C,00323,00067,XISX,0,2,0,N,153
1,C,00323,00067,XMIO,0,2,,N,18
1,C,00323,00067,XMIO,0,2,0,N,32
1,C,00323,00067,XNDQ,0,2,,N,395
1,C,00323,00067,XNDQ,0,2,0,N,418
1,C,00323,00067,XPHO,0,2,,N,170
1,C,00323,00067,XPHO,0,2,0,N,170
1,C,00323,00067,XPSE,0,2,,N,2580
1,C,00323,00067,XPSE,0,2,0,N,2786
1,C,00333,00108,XISX,0,2,,N,5
1,C,00333,00108,XISX,0,2,0,N,5
1,C,00333,00108,XISX,1,2,,N,5
1,C,00333,00108,XISX,1,2,0,N,5
1,C,00339,00365,XCBO,0,2,,N,136
1,C,00339,00365,XCBO,0,2,0,N,136
1,C,00339,00365,XCBO,1,2,,N,68
1,C,00339,00365,XCBO,1,2,0,N,68
1,C,00339,00541,BATO,0,2,,N,6
1,C,00339,00541,BATO,0,2,0,N,714
1,C,00339,00541,C2OX,0,2,,N,1597
1,C,00339,00541,C2OX,0,2,0,N,3467
1,C,00339,00541,EDGO,0,2,,N,773
1,C,00339,00541,EDGO,0,2,0,N,779
1,C,00339,00541,EMLD,0,2,0,N,1
1,C,00339,00541,GMNI,0,2,,N,42
1,C,00339,00541,GMNI,0,2,0,N,42
1,C,00339,00541,MPRL,0,2,,N,6
1,C,00339,00541,MPRL,0,2,0,N,6
1,C,00339,00541,XASE,0,2,,N,164
1,C,00339,00541,XASE,0,2,0,N,164
1,C,00339,00541,XBOX,0,2,,N,342
1,C,00339,00541,XBOX,0,2,0,N,342
1,C,00339,00541,XCBO,0,2,,N,882
1,C,00339,00541,XCBO,0,2,0,N,1057
1,C,00339,00541,XISX,0,2,,N,754
1,C,00339,00541,XISX,0,2,0,N,918
1,C,00339,00541,XMIO,0,2,,N,224
1,C,00339,00541,XMIO,0,2,0,N,224
1,C,00339,00541,XPHO,0,2,0,N,50
1,C,00339,00541,XPSE,0,2,,N,400
1,C,00339,00541,XPSE,0,2,0,N,402
1,C,00339,00551,BATO,0,2,,N,7
1,C,00339,00551,BATO,0,2,0,N,7
1,C,00339,00551,C2OX,0,2,,N,3
1,C,00339,00551,C2OX,0,2,0,N,3
1,C,00339,00551,EMLD,0,2,,N,30
1,C,00339,00551,EMLD,0,2,0,N,30
1,C,00339,00551,MPRL,0,2,,N,48
1,C,00339,00551,MPRL,0,2,0,N,48
1,C,00339,00551,MXOP,0,2,,N,5
1,C,00339,00551,MXOP,0,2,0,N,5
1,C,00339,00551,XASE,0,2,,N,224
1,C,00339,00551,XASE,0,2,0,N,224
1,C,00339,00551,XBOX,0,2,,N,27
1,C,00339,00551,XBOX,0,2,0,N,27
1,C,00339,00551,XBXO,0,2,,N,1
1,C,00339,00551,XBXO,0,2,0,N,1
1,C,00339,00551,XCBO,0,2,,N,369
1,C,00339,00551,XCBO,0,2,0,N,375
1,C,00339,00551,XMIO,0,2,,N,5
1,C,00339,00551,XMIO,0,2,0,N,5
1,C,00339,00551,XNDQ,0,2,,N,94
1,C,00339,00551,XNDQ,0,2,0,N,102
1,C,00339,00551,XPHO,0,2,,N,17
1,C,00339,00551,XPHO,0,2,0,N,17
1,C,00339,00551,XPSE,0,2,,N,6
1,C,00339,00551,XPSE,0,2,0,N,6
1,C,00352,00005,BATO,0,2,,N,61
1,C,00352,00005,BATO,0,2,0,N,61
1,C,00352,00005,C2OX,0,2,,N,62
1,C,00352,00005,C2OX,0,2,0,N,62
1,C,00352,00005,EDGO,0,2,,N,11
1,C,00352,00005,EDGO,0,2,0,N,11
1,C,00352,00005,GMNI,0,2,,N,59
1,C,00352,00005,GMNI,0,2,0,N,59
1,C,00352,00005,MPRL,0,2,,N,537
1,C,00352,00005,MPRL,0,2,0,N,537
1,C,00352,00005,XASE,0,2,,N,10
1,C,00352,00005,XASE,0,2,0,N,10
1,C,00352,00005,XBOX,0,2,,N,12
1,C,00352,00005,XBOX,0,2,0,N,13
1,C,00352,00005,XBXO,0,2,,N,98
1,C,00352,00005,XBXO,0,2,0,N,98
1,C,00352,00005,XCBO,0,2,,N,11
1,C,00352,00005,XCBO,0,2,0,N,11
1,C,00352,00005,XISX,0,2,,N,10
1,C,00352,00005,XISX,0,2,0,N,10
1,C,00352,00005,XMIO,0,2,,N,9
1,C,00352,00005,XMIO,0,2,0,N,9
1,C,00352,00005,XNDQ,0,2,,N,97
1,C,00352,00005,XNDQ,0,2,0,N,97
1,C,00352,00005,XPHO,0,2,,N,9
1,C,00352,00005,XPHO,0,2,0,N,9
1,C,00352,00005,XPSE,0,2,,N,372
1,C,00352,00005,XPSE,0,2,0,N,372
1,C,00352,00007,XPSE,0,2,0,N,5464
1,C,00352,00007,XPSE,1,2,0,N,2707
1,C,00352,00013,XPHO,0,2,,N,4000
1,C,00352,00013,XPHO,0,2,0,N,6000
1,C,00352,00013,XPHO,1,2,,N,4000
1,C,00352,00013,XPHO,1,2,0,N,4000
1,C,00352,00050,BATO,0,2,,N,79
1,C,00352,00050,BATO,0,2,0,N,80
1,C,00352,00050,C2OX,0,2,,N,185
1,C,00352,00050,C2OX,0,2,0,N,199
1,C,00352,00050,EDGO,0,2,,N,67
1,C,00352,00050,EDGO,0,2,0,N,68
1,C,00352,00050,EMLD,0,2,,N,362
1,C,00352,00050,EMLD,0,2,0,N,364
1,C,00352,00050,GMNI,0,2,,N,70
1,C,00352,00050,GMNI,0,2,0,N,71
1,C,00352,00050,MCRY,0,2,,N,6
1,C,00352,00050,MCRY,0,2,0,N,6
1,C,00352,00050,MPRL,0,2,,N,84
1,C,00352,00050,MPRL,0,2,0,N,89
1,C,00352,00050,MXOP,0,2,,N,182
1,C,00352,00050,MXOP,0,2,0,N,190
1,C,00352,00050,XASE,0,2,,N,42
1,C,00352,00050,XASE,0,2,0,N,42
1,C,00352,00050,XBOX,0,2,,N,7
1,C,00352,00050,XBOX,0,2,0,N,7
1,C,00352,00050,XBXO,0,2,,N,13
1,C,00352,00050,XBXO,0,2,0,N,13
1,C,00352,00050,XCBO,0,2,,N,3034
1,C,00352,00050,XCBO,0,2,0,N,3114
1,C,00352,00050,XCBO,1,2,,N,2
1,C,00352,00050,XCBO,1,2,0,N,2
1,C,00352,00050,XISX,0,2,,N,312
1,C,00352,00050,XISX,0,2,0,N,422
1,C,00352,00050,XMIO,0,2,,N,1221
1,C,00352,00050,XMIO,0,2,0,N,1221
1,C,00352,00050,XNDQ,0,2,,N,1666
1,C,00352,00050,XNDQ,0,2,0,N,1743
1,C,00352,00050,XPHO,0,2,,N,214
1,C,00352,00050,XPHO,0,2,0,N,235
1,C,00352,00050,XPSE,0,2,,N,671
1,C,00352,00050,XPSE,0,2,0,N,685
1,C,00352,00067,BATO,0,2,,N,1765
1,C,00352,00067,BATO,0,2,0,N,1801
1,C,00352,00067,C2OX,0,2,,N,1557
1,C,00352,00067,C2OX,0,2,0,N,1660
1,C,00352,00067,EDGO,0,2,,N,1878
1,C,00352,00067,EDGO,0,2,0,N,1883
1,C,00352,00067,EMLD,0,2,,N,49
1,C,00352,00067,EMLD,0,2,0,N,74
1,C,00352,00067,GMNI,0,2,,N,445
1,C,00352,00067,GMNI,0,2,0,N,494
1,C,00352,00067,MCRY,0,2,,N,47
1,C,00352,00067,MCRY,0,2,0,N,56
1,C,00352,00067,MPRL,0,2,,N,1758
1,C,00352,00067,MPRL,0,2,0,N,1851
1,C,00352,00067,MXOP,0,2,,N,42
1,C,00352,00067,MXOP,0,2,0,N,42
1,C,00352,00067,XASE,0,2,,N,285
1,C,00352,00067,XASE,0,2,0,N,311
1,C,00352,00067,XBOX,0,2,,N,827
1,C,00352,00067,XBOX,0,2,0,N,829
1,C,00352,00067,XBXO,0,2,,N,443
1,C,00352,00067,XBXO,0,2,0,N,463
1,C,00352,00067,XCBO,0,2,,N,285
1,C,00352,00067,XCBO,0,2,0,N,287
1,C,00352,00067,XISX,0,2,,N,188
1,C,00352,00067,XISX,0,2,0,N,238
1,C,00352,00067,XMIO,0,2,,N,25
1,C,00352,00067,XMIO,0,2,0,N,33
1,C,00352,00067,XNDQ,0,2,,N,1549
1,C,00352,00067,XNDQ,0,2,0,N,1883
1,C,00352,00067,XPHO,0,2,,N,140
1,C,00352,00067,XPHO,0,2,0,N,182
1,C,00352,00067,XPSE,0,2,,N,1575
1,C,00352,00067,XPSE,0,2,0,N,2108
1,C,00352,00200,XASE,0,2,,N,1000
1,C,00352,00200,XASE,0,2,0,N,1000
1,C,00352,00200,XASE,1,2,,N,500
1,C,00352,00200,XASE,1,2,0,N,500
1,C,00352,00200,XPHO,0,2,,N,2000
1,C,00352,00200,XPHO,0,2,0,N,2000
1,C,00352,00200,XPHO,1,2,,N,1000
1,C,00352,00200,XPHO,1,2,0,N,1000
1,C,00352,00233,XASE,0,2,,N,6700
1,C,00352,00233,XASE,0,2,0,N,7200
1,C,00352,00233,XASE,1,2,,N,4000
1,C,00352,00233,XASE,1,2,0,N,4000
1,C,00352,00233,XBOX,0,2,,N,21000
1,C,00352,00233,XBOX,0,2,0,N,28000
1,C,00352,00233,XBOX,1,2,,N,21000
1,C,00352,00233,XBOX,1,2,0,N,21000
1,C,00352,00233,XISX,0,2,,N,800
1,C,00352,00233,XISX,0,2,0,N,800
1,C,00352,00233,XPSE,0,2,0,N,1500
1,C,00352,00333,BATO,0,2,,N,1269
1,C,00352,00333,BATO,0,2,0,N,1286
1,C,00352,00333,C2OX,0,2,,N,2728
1,C,00352,00333,C2OX,0,2,0,N,2846
1,C,00352,00333,EDGO,0,2,,N,3172
1,C,00352,00333,EDGO,0,2,0,N,3173
1,C,00352,00333,EMLD,0,2,,N,1863
1,C,00352,00333,EMLD,0,2,0,N,2234
1,C,00352,00333,EMLD,0,8,0,N,2
1,C,00352,00333,GMNI,0,2,,N,905
1,C,00352,00333,GMNI,0,2,0,N,1302
1,C,00352,00333,MCRY,0,2,,N,380
1,C,00352,00333,MCRY,0,2,0,N,384
1,C,00352,00333,MPRL,0,2,,N,2034
1,C,00352,00333,MPRL,0,2,0,N,2242
1,C,00352,00333,MPRL,0,8,0,N,3
1,C,00352,00333,MXOP,0,2,,N,106
1,C,00352,00333,MXOP,0,2,0,N,106
1,C,00352,00333,XASE,0,2,,N,719
1,C,00352,00333,XASE,0,2,0,N,724
1,C,00352,00333,XBOX,0,2,,N,1013
1,C,00352,00333,XBOX,0,2,0,N,1563
1,C,00352,00333,XBXO,0,2,,N,576
1,C,00352,00333,XBXO,0,2,0,N,580
1,C,00352,00333,XCBO,0,2,,N,2886
1,C,00352,00333,XCBO,0,2,0,N,2993
1,C,00352,00333,XISX,0,2,,N,5223
1,C,00352,00333,XISX,0,2,0,N,5853
1,C,00352,00333,XMIO,0,2,,N,1658
1,C,00352,00333,XMIO,0,2,0,N,2085
1,C,00352,00333,XNDQ,0,2,,N,3370
1,C,00352,00333,XNDQ,0,2,0,N,3638
1,C,00352,00333,XNDQ,0,8,0,N,4
1,C,00352,00333,XPHO,0,2,,N,747
1,C,00352,00333,XPHO,0,2,0,N,953
1,C,00352,00333,XPSE,0,2,,N,11564
1,C,00352,00333,XPSE,0,2,0,N,12904
1,C,00352,00333,XPSE,0,8,0,N,2
1,C,00352,00352,BATO,0,2,,N,4
1,C,00352,00352,BATO,0,9,,N,4
1,C,00352,00352,C2OX,0,2,,N,9
1,C,00352,00352,C2OX,0,9,,N,9
1,C,00352,00352,EDGO,0,2,,N,230
1,C,00352,00352,EDGO,0,2,0,N,50
1,C,00352,00352,EDGO,0,9,,N,280
1,C,00352,00352,EMLD,0,2,,N,84
1,C,00352,00352,EMLD,0,2,0,N,2
1,C,00352,00352,EMLD,0,9,,N,86
1,C,00352,00352,GMNI,0,2,,N,1569
1,C,00352,00352,GMNI,0,2,0,N,63
1,C,00352,00352,GMNI,0,9,,N,1632
1,C,00352,00352,MCRY,0,2,,N,16
1,C,00352,00352,MCRY,0,9,,N,16
1,C,00352,00352,MPRL,0,2,,N,16
1,C,00352,00352,MPRL,0,9,,N,16
1,C,00352,00352,MXOP,0,2,,N,4
1,C,00352,00352,MXOP,0,9,,N,4
1,C,00352,00352,XASE,0,2,,N,408
1,C,00352,00352,XASE,0,9,,N,408
1,C,00352,00352,XBOX,0,2,,N,624
1,C,00352,00352,XBOX,0,2,0,N,49
1,C,00352,00352,XBOX,0,9,,N,673
1,C,00352,00352,XBXO,0,2,,N,2
1,C,00352,00352,XBXO,0,9,,N,2
1,C,00352,00352,XCBO,0,2,,N,673
1,C,00352,00352,XCBO,0,2,0,N,42
1,C,00352,00352,XCBO,0,9,,N,715
1,C,00352,00352,XISX,0,2,,N,223
1,C,00352,00352,XISX,0,9,,N,223
1,C,00352,00352,XMIO,0,2,,N,93
1,C,00352,00352,XMIO,0,9,,N,93
1,C,00352,00352,XNDQ,0,2,,N,53
1,C,00352,00352,XNDQ,0,2,0,N,8
1,C,00352,00352,XNDQ,0,9,,N,61
1,C,00352,00352,XPHO,0,2,,N,112
1,C,00352,00352,XPHO,0,9,,N,112
1,C,00352,00352,XPSE,0,2,,N,121
1,C,00352,00352,XPSE,0,2,0,N,6
1,C,00352,00352,XPSE,0,9,,N,127
1,C,00352,00365,BATO,0,2,,N,77
1,C,00352,00365,BATO,0,2,0,N,131
1,C,00352,00365,C2OX,0,2,,N,460
1,C,00352,00365,C2OX,0,2,0,N,486
1,C,00352,00365,EDGO,0,2,,N,635
1,C,00352,00365,EDGO,0,2,0,N,668
1,C,00352,00365,EMLD,0,2,,N,3159
1,C,00352,00365,EMLD,0,2,0,N,3358
1,C,00352,00365,GMNI,0,2,,N,49
1,C,00352,00365,GMNI,0,2,0,N,68
1,C,00352,00365,MCRY,0,2,,N,21
1,C,00352,00365,MCRY,0,2,0,N,21
1,C,00352,00365,MPRL,0,2,,N,331
1,C,00352,00365,MPRL,0,2,0,N,347
1,C,00352,00365,MXOP,0,2,,N,72
1,C,00352,00365,MXOP,0,2,0,N,72
1,C,00352,00365,XASE,0,2,,N,213
1,C,00352,00365,XASE,0,2,0,N,215
1,C,00352,00365,XBOX,0,2,,N,2307
1,C,00352,00365,XBOX,0,2,0,N,3741
1,C,00352,00365,XBOX,0,8,,N,1087
1,C,00352,00365,XBOX,0,8,0,N,137
1,C,00352,00365,XBOX,1,2,,N,1113
1,C,00352,00365,XBOX,1,2,0,N,2476
1,C,00352,00365,XBOX,1,8,,N,1087
1,C,00352,00365,XBOX,1,8,0,N,137
1,C,00352,00365,XBXO,0,2,,N,495
1,C,00352,00365,XBXO,0,2,0,N,518
1,C,00352,00365,XCBO,0,2,,N,495
1,C,00352,00365,XCBO,0,2,0,N,687
1,C,00352,00365,XISX,0,2,,N,369
1,C,00352,00365,XISX,0,2,0,N,371
1,C,00352,00365,XMIO,0,2,,N,2433
1,C,00352,00365,XMIO,0,2,0,N,2467
1,C,00352,00365,XNDQ,0,2,,N,16
1,C,00352,00365,XNDQ,0,2,0,N,17
1,C,00352,00365,XPHO,0,2,,N,1721
1,C,00352,00365,XPHO,0,2,0,N,1932
1,C,00352,00365,XPSE,0,2,,N,208
1,C,00352,00365,XPSE,0,2,0,N,227
1,C,00352,00541,EDGO,0,2,,N,18
1,C,00352,00541,EDGO,0,2,0,N,18
1,C,00352,00541,XASE,0,2,,N,39652
1,C,00352,00541,XASE,0,2,0,N,41152
1,C,00352,00541,XASE,1,2,,N,27400
1,C,00352,00541,XASE,1,2,0,N,27400
1,C,00352,00541,XBOX,0,2,,N,332
1,C,00352,00541,XBOX,0,2,0,N,632
1,C,00352,00541,XBOX,0,8,,N,300
1,C,00352,00541,XBOX,1,2,0,N,300
1,C,00352,00541,XBOX,1,8,,N,300
1,C,00352,00541,XISX,0,2,,N,24
1,C,00352,00541,XISX,0,2,0,N,24
1,C,00352,00541,XMIO,0,2,,N,18
1,C,00352,00541,XMIO,0,2,0,N,18
1,C,00352,00541,XPHO,0,2,,N,37500
1,C,00352,00541,XPHO,0,2,0,N,37500
1,C,00352,00541,XPHO,1,2,,N,25000
1,C,00352,00541,XPHO,1,2,0,N,25000
1,C,00352,00541,XPSE,0,2,,N,2000
1,C,00352,00541,XPSE,0,2,0,N,2000
1,C,00352,00551,BATO,0,2,,N,1352
1,C,00352,00551,BATO,0,2,0,N,1526
1,C,00352,00551,C2OX,0,2,,N,202
1,C,00352,00551,C2OX,0,2,0,N,205
1,C,00352,00551,EDGO,0,2,,N,465
1,C,00352,00551,EDGO,0,2,0,N,467
1,C,00352,00551,EMLD,0,2,,N,1898
1,C,00352,00551,EMLD,0,2,0,N,2029
1,C,00352,00551,GMNI,0,2,,N,41
1,C,00352,00551,GMNI,0,2,0,N,92
1,C,00352,00551,MCRY,0,2,,N,71
1,C,00352,00551,MCRY,0,2,0,N,71
1,C,00352,00551,MPRL,0,2,,N,1083
1,C,00352,00551,MPRL,0,2,0,N,1095
1,C,00352,00551,MXOP,0,2,,N,167
1,C,00352,00551,MXOP,0,2,0,N,167
1,C,00352,00551,XASE,0,2,,N,6229
1,C,00352,00551,XASE,0,2,0,N,6267
1,C,00352,00551,XBOX,0,2,,N,861
1,C,00352,00551,XBOX,0,2,0,N,861
1,C,00352,00551,XBXO,0,2,,N,516
1,C,00352,00551,XBXO,0,2,0,N,538
1,C,00352,00551,XCBO,0,2,,N,6852
1,C,00352,00551,XCBO,0,2,0,N,6869
1,C,00352,00551,XISX,0,2,,N,917
1,C,00352,00551,XISX,0,2,0,N,974
1,C,00352,00551,XMIO,0,2,,N,2692
1,C,00352,00551,XMIO,0,2,0,N,2749
1,C,00352,00551,XNDQ,0,2,,N,2685
1,C,00352,00551,XNDQ,0,2,0,N,2838
1,C,00352,00551,XPHO,0,2,,N,4732
1,C,00352,00551,XPHO,0,2,0,N,4802
1,C,00352,00551,XPSE,0,2,,N,2212
1,C,00352,00551,XPSE,0,2,0,N,2656
1,C,00352,00642,BATO,0,2,,N,1
1,C,00352,00642,BATO,0,2,0,N,1
1,C,00352,00642,C2OX,0,2,,N,1
1,C,00352,00642,C2OX,0,2,0,N,1
1,C,00352,00642,EMLD,0,2,,N,1
1,C,00352,00642,EMLD,0,2,0,N,1
1,C,00352,00642,GMNI,0,2,,N,1
1,C,00352,00642,GMNI,0,2,0,N,1
1,C,00352,00642,MPRL,0,2,,N,1
1,C,00352,00642,MPRL,0,2,0,N,1
1,C,00352,00642,XBXO,0,2,,N,1
1,C,00352,00642,XBXO,0,2,0,N,1
1,C,00352,00642,XPSE,0,2,,N,1
1,C,00352,00642,XPSE,0,2,0,N,1
1,C,00352,00674,XCBO,0,2,,N,32
1,C,00352,00674,XCBO,0,2,0,N,32
1,C,00352,00695,XCBO,0,2,,N,570
1,C,00352,00695,XCBO,0,2,0,N,770
1,C,00352,00733,EDGO,0,2,,N,334
1,C,00352,00733,EDGO,0,2,0,N,334
1,C,00352,00733,XCBO,0,2,,N,2569
1,C,00352,00733,XCBO,0,2,0,N,16554
1,C,00352,00733,XCBO,1,2,,N,388
1,C,00352,00733,XCBO,1,2,0,N,9388
1,C,00352,00733,XISX,0,2,,N,25
1,C,00352,00733,XISX,0,2,0,N,25
1,C,00352,00733,XMIO,0,2,,N,316
1,C,00352,00733,XMIO,0,2,0,N,316
1,C,00352,00733,XPSE,0,2,,N,2025
1,C,00352,00733,XPSE,0,2,0,N,2025
1,C,00352,00733,XPSE,1,2,,N,1000
1,C,00352,00733,XPSE,1,2,0,N,1000
1,C,00352,00792,BATO,0,2,,N,1528
1,C,00352,00792,BATO,0,2,0,N,1581
1,C,00352,00792,C2OX,0,2,,N,968
1,C,00352,00792,C2OX,0,2,0,N,1118
1,C,00352,00792,EDGO,0,2,,N,29
1,C,00352,00792,EDGO,0,2,0,N,33
1,C,00352,00792,EMLD,0,2,,N,509
1,C,00352,00792,EMLD,0,2,0,N,510
1,C,00352,00792,GMNI,0,2,,N,351
1,C,00352,00792,GMNI,0,2,0,N,398
1,C,00352,00792,MCRY,0,2,,N,8
1,C,00352,00792,MCRY,0,2,0,N,8
1,C,00352,00792,MPRL,0,2,,N,824
1,C,00352,00792,MPRL,0,2,0,N,835
1,C,00352,00792,MXOP,0,2,0,N,10
1,C,00352,00792,XASE,0,2,,N,7374
1,C,00352,00792,XASE,0,2,0,N,8662
1,C,00352,00792,XASE,0,8,0,N,6
1,C,00352,00792,XBOX,0,2,,N,185
1,C,00352,00792,XBOX,0,2,0,N,185
1,C,00352,00792,XBXO,0,2,,N,248
1,C,00352,00792,XBXO,0,2,0,N,249
1,C,00352,00792,XCBO,0,2,,N,2335
1,C,00352,00792,XCBO,0,2,0,N,2389
1,C,00352,00792,XCBO,1,2,,N,1450
1,C,00352,00792,XCBO,1,2,0,N,1450
1,C,00352,00792,XISX,0,2,,N,89
1,C,00352,00792,XISX,0,2,0,N,110
1,C,00352,00792,XMIO,0,2,,N,3
1,C,00352,00792,XMIO,0,2,0,N,3
1,C,00352,00792,XNDQ,0,2,,N,464
1,C,00352,00792,XNDQ,0,2,0,N,892
1,C,00352,00792,XPHO,0,2,,N,4998
1,C,00352,00792,XPHO,0,2,0,N,5502
1,C,00352,00792,XPHO,1,2,,N,714
1,C,00352,00792,XPHO,1,2,0,N,714
1,C,00352,00792,XPSE,0,2,,N,4511
1,C,00352,00792,XPSE,0,2,0,N,5375
1,C,00369,00161,BATO,0,2,,N,738
1,C,00369,00161,BATO,0,2,0,N,738
1,C,00369,00161,C2OX,0,2,,N,808
1,C,00369,00161,C2OX,0,2,0,N,808
1,C,00369,00161,EDGO,0,2,,N,99
1,C,00369,00161,EDGO,0,2,0,N,99
1,C,00369,00161,EMLD,0,2,,N,524
1,C,00369,00161,EMLD,0,2,0,N,524
1,C,00369,00161,GMNI,0,2,,N,299
1,C,00369,00161,GMNI,0,2,0,N,316
1,C,00369,00161,MCRY,0,2,,N,7
1,C,00369,00161,MCRY,0,2,0,N,7
1,C,00369,00161,MPRL,0,2,,N,1239
1,C,00369,00161,MPRL,0,2,0,N,1239
1,C,00369,00161,XASE,0,2,,N,342
1,C,00369,00161,XASE,0,2,0,N,1152
1,C,00369,00161,XASE,1,2,,N,62
1,C,00369,00161,XASE,1,2,0,N,710
1,C,00369,00161,XBOX,0,2,,N,2549
1,C,00369,00161,XBOX,0,2,0,N,4749
1,C,00369,00161,XBOX,1,2,,N,1790
1,C,00369,00161,XBOX,1,2,0,N,1790
1,C,00369,00161,XBXO,0,2,,N,265
1,C,00369,00161,XBXO,0,2,0,N,265
1,C,00369,00161,XCBO,0,2,,N,158
1,C,00369,00161,XCBO,0,2,0,N,164
1,C,00369,00161,XISX,0,2,,N,186
1,C,00369,00161,XISX,0,2,0,N,195
1,C,00369,00161,XMIO,0,2,,N,113
1,C,00369,00161,XMIO,0,2,0,N,363
1,C,00369,00161,XMIO,1,2,0,N,100
1,C,00369,00161,XNDQ,0,2,,N,664
1,C,00369,00161,XNDQ,0,2,0,N,664
1,C,00369,00161,XPHO,0,2,,N,120
1,C,00369,00161,XPHO,0,2,0,N,160
1,C,00369,00161,XPSE,0,2,,N,179
1,C,00369,00161,XPSE,0,2,0,N,179
1,C,00369,00595,XBOX,0,2,,N,615
1,C,00369,00595,XBOX,0,9,,N,615
1,C,00369,00595,XBOX,1,2,,N,615
1,C,00369,00595,XBOX,1,9,,N,615
1,C,00374,00365,BATO,0,2,,N,1
1,C,00374,00365,BATO,0,2,0,N,1
1,C,00374,00365,C2OX,0,2,,N,1
1,C,00374,00365,C2OX,0,2,0,N,1
1,C,00374,00365,EMLD,0,2,,N,41
1,C,00374,00365,EMLD,0,2,0,N,41
1,C,00374,00365,XBOX,0,2,,N,150
1,C,00374,00365,XBOX,0,2,0,N,230
1,C,00374,00365,XBOX,0,8,,N,80
1,C,00374,00365,XBOX,1,2,,N,80
1,C,00374,00365,XBOX,1,2,0,N,160
1,C,00374,00365,XBOX,1,8,,N,80
1,C,00374,00365,XBXO,0,2,,N,9
1,C,00374,00365,XBXO,0,2,0,N,9
1,C,00374,00365,XMIO,0,2,,N,44
1,C,00374,00365,XMIO,0,2,0,N,44
1,C,00374,00365,XPHO,0,2,,N,17
1,C,00374,00365,XPHO,0,2,0,N,18
1,C,00374,00551,BATO,0,2,,N,1
1,C,00374,00551,BATO,0,2,0,N,5
1,C,00374,00551,EMLD,0,2,,N,16
1,C,00374,00551,EMLD,0,2,0,N,16
1,C,00374,00551,GMNI,0,2,,N,20
1,C,00374,00551,GMNI,0,2,0,N,20
1,C,00374,00551,MCRY,0,2,,N,6
1,C,00374,00551,MCRY,0,2,0,N,6
1,C,00374,00551,MPRL,0,2,,N,1
1,C,00374,00551,MPRL,0,2,0,N,1
1,C,00374,00551,XASE,0,2,,N,143
1,C,00374,00551,XASE,0,2,0,N,143
1,C,00374,00551,XBOX,0,2,0,N,1
1,C,00374,00551,XBXO,0,2,,N,32
1,C,00374,00551,XBXO,0,2,0,N,32
1,C,00374,00551,XCBO,0,2,,N,133
1,C,00374,00551,XCBO,0,2,0,N,135
1,C,00374,00551,XISX,0,2,,N,35
1,C,00374,00551,XISX,0,2,0,N,37
1,C,00374,00551,XMIO,0,2,,N,19
1,C,00374,00551,XMIO,0,2,0,N,19
1,C,00374,00551,XNDQ,0,2,,N,21
1,C,00374,00551,XNDQ,0,2,0,N,36
1,C,00374,00551,XPHO,0,2,,N,12
1,C,00374,00551,XPHO,0,2,0,N,15
1,C,00374,00551,XPSE,0,2,,N,75
1,C,00374,00551,XPSE,0,2,0,N,75
1,C,00394,00067,BATO,0,2,,N,25
1,C,00394,00067,BATO,0,2,0,N,25
1,C,00394,00067,C2OX,0,2,,N,2
1,C,00394,00067,C2OX,0,2,0,N,2
1,C,00394,00067,EMLD,0,2,,N,1
1,C,00394,00067,EMLD,0,2,0,N,1
1,C,00394,00067,GMNI,0,2,0,N,3
1,C,00394,00067,MPRL,0,2,,N,24
1,C,00394,00067,MPRL,0,2,0,N,33
1,C,00394,00067,XASE,0,2,,N,1
1,C,00394,00067,XASE,0,2,0,N,1
