Side,Sub_ID,Ultimate_Clearing_Firm,Entering_Firm_Col1,EXCH,TRANS_TYPE,RPT_TYP,TRD_SUB_TYPE,PREVLY_RPTD,Total_Quantity
1,C,00221,00333,C2OX,0,2,0,N,20
1,C,00221,00365,XASE,0,2,,N,3
1,C,00221,00365,XASE,0,2,0,N,5
1,C,00221,00365,XBOX,0,2,,N,1726
1,C,00221,00365,XBOX,0,2,0,N,2577
1,C,00221,00365,XBOX,0,8,,N,580
1,C,00221,00365,XBOX,0,8,0,N,106
1,C,00221,00365,XBOX,1,2,,N,596
1,C,00221,00365,XBOX,1,2,0,N,1392
1,C,00221,00365,XBOX,1,8,,N,580
1,C,00221,00365,XBOX,1,8,0,N,106
1,C,00221,00365,XCBO,0,2,,N,19
1,C,00221,00365,XCBO,0,2,0,N,187
1,C,00221,00365,XISX,0,2,,N,4
1,C,00221,00365,XISX,0,2,0,N,4
1,C,00221,00365,XPHO,0,2,,N,979
1,C,00221,00365,XPHO,0,2,0,N,1017
1,C,00221,00365,XPSE,0,2,0,N,7
1,C,00221,00551,XASE,0,2,,N,1998
1,C,00221,00551,XASE,0,2,0,N,2004
1,C,00221,00551,XBOX,0,2,,N,685
1,C,00221,00551,XBOX,0,2,0,N,687
1,C,00221,00551,XCBO,0,2,,N,3428
1,C,00221,00551,XCBO,0,2,0,N,3455
1,C,00221,00551,XISX,0,2,,N,349
1,C,00221,00551,XISX,0,2,0,N,350
1,C,00221,00551,XPHO,0,2,,N,1395
1,C,00221,00551,XPHO,0,2,0,N,2450
1,C,00221,00551,XPSE,0,2,,N,2880
1,C,00221,00551,XPSE,0,2,0,N,3142
1,C,00221,00595,XBOX,0,2,,N,760
1,C,00221,00595,XBOX,0,9,,N,760
1,C,00221,00595,XBOX,1,2,,N,760
1,C,00221,00595,XBOX,1,9,,N,760
1,C,00221,00642,XCBO,0,2,,N,28
1,C,00221,00642,XCBO,0,2,0,N,28
1,C,00221,00642,XPHO,0,2,,N,150
1,C,00221,00642,XPHO,0,2,0,N,150
1,C,00221,00733,XBOX,0,2,,N,380
1,C,00221,00733,XBOX,0,2,0,N,380
1,C,00221,00733,XBOX,1,2,,N,380
1,C,00221,00733,XBOX,1,2,0,N,380
1,C,00221,00733,XCBO,0,2,,N,759
1,C,00221,00733,XCBO,0,2,0,N,830
1,C,00221,00733,XPSE,0,2,,N,498
1,C,00221,00733,XPSE,0,2,0,N,508
1,C,00221,00792,XPSE,0,2,,N,95
1,C,00221,00792,XPSE,0,2,0,N,150
1,C,00226,00017,BATO,0,2,,N,4288
1,C,00226,00017,BATO,0,2,0,N,4401
1,C,00226,00017,EDGO,0,2,,N,1938
1,C,00226,00017,EDGO,0,2,0,N,2130
1,C,00226,00017,EMLD,0,2,,N,1714
1,C,00226,00017,EMLD,0,2,0,N,1731
1,C,00226,00017,GMNI,0,2,,N,3689
1,C,00226,00017,GMNI,0,2,0,N,3724
1,C,00226,00017,MCRY,0,2,,N,8475
1,C,00226,00017,MCRY,0,2,0,N,12132
1,C,00226,00017,MPRL,0,2,,N,4048
1,C,00226,00017,MPRL,0,2,0,N,5454
1,C,00226,00017,MXOP,0,2,,N,1963
1,C,00226,00017,MXOP,0,2,0,N,1983
1,C,00226,00017,XASE,0,2,,N,1805
1,C,00226,00017,XASE,0,2,0,N,1817
1,C,00226,00017,XBOX,0,2,,N,1170
1,C,00226,00017,XBOX,0,2,0,N,1919
1,C,00226,00017,XBXO,0,2,,N,3228
1,C,00226,00017,XBXO,0,2,0,N,3228
1,C,00226,00017,XISX,0,2,,N,2523
1,C,00226,00017,XISX,0,2,0,N,2573
1,C,00226,00017,XMIO,0,2,,N,143
1,C,00226,00017,XMIO,0,2,0,N,143
1,C,00226,00017,XNDQ,0,2,,N,4866
1,C,00226,00017,XNDQ,0,2,0,N,4872
1,C,00226,00017,XPHO,0,2,,N,1638
1,C,00226,00017,XPHO,0,2,0,N,2261
1,C,00226,00017,XPSE,0,2,,N,1287
1,C,00226,00017,XPSE,0,2,0,N,2919
1,C,00226,00050,BATO,0,2,,N,311
1,C,00226,00050,BATO,0,2,0,N,365
1,C,00226,00050,C2OX,0,2,,N,180
1,C,00226,00050,C2OX,0,2,0,N,300
1,C,00226,00050,EDGO,0,2,,N,14676
1,C,00226,00050,EDGO,0,2,0,N,14857
1,C,00226,00050,EMLD,0,2,,N,404
1,C,00226,00050,EMLD,0,2,0,N,591
1,C,00226,00050,GMNI,0,2,,N,6922
1,C,00226,00050,GMNI,0,2,0,N,7889
1,C,00226,00050,MCRY,0,2,,N,190
1,C,00226,00050,MCRY,0,2,0,N,190
1,C,00226,00050,MPRL,0,2,,N,482
1,C,00226,00050,MPRL,0,2,0,N,506
1,C,00226,00050,MXOP,0,2,,N,837
1,C,00226,00050,MXOP,0,2,0,N,837
1,C,00226,00050,XASE,0,2,,N,342
1,C,00226,00050,XASE,0,2,0,N,355
1,C,00226,00050,XBOX,0,2,,N,389
1,C,00226,00050,XBOX,0,2,0,N,396
1,C,00226,00050,XBXO,0,2,,N,454
1,C,00226,00050,XBXO,0,2,0,N,455
1,C,00226,00050,XCBO,0,2,,N,4773
1,C,00226,00050,XCBO,0,2,0,N,4823
1,C,00226,00050,XISX,0,2,,N,31
1,C,00226,00050,XISX,0,2,0,N,75
1,C,00226,00050,XMIO,0,2,,N,2523
1,C,00226,00050,XMIO,0,2,0,N,2524
1,C,00226,00050,XNDQ,0,2,,N,629
1,C,00226,00050,XNDQ,0,2,0,N,714
1,C,00226,00050,XPHO,0,2,,N,449
1,C,00226,00050,XPHO,0,2,0,N,513
1,C,00226,00050,XPSE,0,2,,N,376
1,C,00226,00050,XPSE,0,2,0,N,570
1,C,00226,00067,BATO,0,2,,N,324
1,C,00226,00067,BATO,0,2,0,N,325
1,C,00226,00067,C2OX,0,2,,N,1800
1,C,00226,00067,C2OX,0,2,0,N,1801
1,C,00226,00067,EDGO,0,2,,N,779
1,C,00226,00067,EDGO,0,2,0,N,781
1,C,00226,00067,EMLD,0,2,,N,20
1,C,00226,00067,EMLD,0,2,0,N,22
1,C,00226,00067,GMNI,0,2,,N,119
1,C,00226,00067,GMNI,0,2,0,N,121
1,C,00226,00067,MCRY,0,2,,N,1192
1,C,00226,00067,MCRY,0,2,0,N,1192
1,C,00226,00067,MPRL,0,2,,N,150
1,C,00226,00067,MPRL,0,2,0,N,150
1,C,00226,00067,MXOP,0,2,,N,4
1,C,00226,00067,MXOP,0,2,0,N,4
1,C,00226,00067,XASE,0,2,,N,68
1,C,00226,00067,XASE,0,2,0,N,68
1,C,00226,00067,XBOX,0,2,,N,1123
1,C,00226,00067,XBOX,0,2,0,N,1123
1,C,00226,00067,XBXO,0,2,,N,185
1,C,00226,00067,XBXO,0,2,0,N,185
1,C,00226,00067,XCBO,0,2,,N,259
1,C,00226,00067,XCBO,0,2,0,N,260
1,C,00226,00067,XISX,0,2,,N,189
1,C,00226,00067,XISX,0,2,0,N,189
1,C,00226,00067,XMIO,0,2,,N,17
1,C,00226,00067,XMIO,0,2,0,N,17
1,C,00226,00067,XNDQ,0,2,,N,463
1,C,00226,00067,XNDQ,0,2,0,N,468
1,C,00226,00067,XPHO,0,2,,N,18
1,C,00226,00067,XPHO,0,2,0,N,18
1,C,00226,00067,XPSE,0,2,,N,717
1,C,00226,00067,XPSE,0,2,0,N,741
1,C,00226,00233,XASE,0,2,,N,100
1,C,00226,00233,XASE,0,2,0,N,100
1,C,00226,00333,BATO,0,2,,N,1594
1,C,00226,00333,BATO,0,2,0,N,2049
1,C,00226,00333,C2OX,0,2,,N,2290
1,C,00226,00333,C2OX,0,2,0,N,2624
1,C,00226,00333,EDGO,0,2,,N,18589
1,C,00226,00333,EDGO,0,2,0,N,19718
1,C,00226,00333,EMLD,0,2,,N,62
1,C,00226,00333,EMLD,0,2,0,N,159
1,C,00226,00333,GMNI,0,2,,N,179
1,C,00226,00333,GMNI,0,2,0,N,337
1,C,00226,00333,MCRY,0,2,,N,3956
1,C,00226,00333,MCRY,0,2,0,N,3991
1,C,00226,00333,MPRL,0,2,,N,2147
1,C,00226,00333,MPRL,0,2,0,N,2254
1,C,00226,00333,MXOP,0,2,,N,298
1,C,00226,00333,MXOP,0,2,0,N,316
1,C,00226,00333,XASE,0,2,,N,3429
1,C,00226,00333,XASE,0,2,0,N,3531
1,C,00226,00333,XBOX,0,2,,N,5307
1,C,00226,00333,XBOX,0,2,0,N,5335
1,C,00226,00333,XBXO,0,2,,N,1611
1,C,00226,00333,XBXO,0,2,0,N,1649
1,C,00226,00333,XCBO,0,2,,N,27609
1,C,00226,00333,XCBO,0,2,0,N,28244
1,C,00226,00333,XISX,0,2,,N,36363
1,C,00226,00333,XISX,0,2,0,N,39069
1,C,00226,00333,XMIO,0,2,,N,6023
1,C,00226,00333,XMIO,0,2,0,N,7212
1,C,00226,00333,XNDQ,0,2,,N,715
1,C,00226,00333,XNDQ,0,2,0,N,990
1,C,00226,00333,XPHO,0,2,,N,1088
1,C,00226,00333,XPHO,0,2,0,N,1427
1,C,00226,00333,XPSE,0,2,,N,36555
1,C,00226,00333,XPSE,0,2,0,N,41382
1,C,00226,00333,XPSE,1,2,,N,4
1,C,00226,00333,XPSE,1,2,0,N,4
1,C,00226,00365,BATO,0,2,,N,766
1,C,00226,00365,BATO,0,2,0,N,909
1,C,00226,00365,C2OX,0,2,,N,119
1,C,00226,00365,C2OX,0,2,0,N,121
1,C,00226,00365,EDGO,0,2,,N,2373
1,C,00226,00365,EDGO,0,2,0,N,2375
1,C,00226,00365,EMLD,0,2,,N,48072
1,C,00226,00365,EMLD,0,2,0,N,52855
1,C,00226,00365,GMNI,0,2,,N,13
1,C,00226,00365,GMNI,0,2,0,N,13
1,C,00226,00365,MCRY,0,2,,N,34
1,C,00226,00365,MCRY,0,2,0,N,42
1,C,00226,00365,MPRL,0,2,,N,2848
1,C,00226,00365,MPRL,0,2,0,N,3263
1,C,00226,00365,MXOP,0,2,,N,150
1,C,00226,00365,MXOP,0,2,0,N,150
1,C,00226,00365,XASE,0,2,,N,342
1,C,00226,00365,XASE,0,2,0,N,356
1,C,00226,00365,XBOX,0,2,,N,6114
1,C,00226,00365,XBOX,0,2,0,N,8821
1,C,00226,00365,XBOX,0,8,,N,2318
1,C,00226,00365,XBOX,1,2,,N,1410
1,C,00226,00365,XBOX,1,2,0,N,3728
1,C,00226,00365,XBOX,1,8,,N,2318
1,C,00226,00365,XBXO,0,2,,N,5506
1,C,00226,00365,XBXO,0,2,0,N,6193
1,C,00226,00365,XCBO,0,2,,N,674
1,C,00226,00365,XCBO,0,2,0,N,685
1,C,00226,00365,XISX,0,2,,N,120
1,C,00226,00365,XISX,0,2,0,N,123
1,C,00226,00365,XMIO,0,2,,N,3613
1,C,00226,00365,XMIO,0,2,0,N,3956
1,C,00226,00365,XNDQ,0,2,,N,30
1,C,00226,00365,XNDQ,0,2,0,N,30
1,C,00226,00365,XPHO,0,2,,N,9321
1,C,00226,00365,XPHO,0,2,0,N,9865
1,C,00226,00365,XPSE,0,2,,N,272
1,C,00226,00365,XPSE,0,2,0,N,274
1,C,00226,00477,C2OX,0,2,,N,11581
1,C,00226,00477,C2OX,0,2,0,N,14716
1,C,00226,00477,XCBO,0,2,,N,1067
1,C,00226,00477,XCBO,0,2,0,N,1336
1,C,00226,00541,BATO,0,2,,N,18
1,C,00226,00541,BATO,0,2,0,N,18
1,C,00226,00541,C2OX,0,2,,N,9
1,C,00226,00541,C2OX,0,2,0,N,9
1,C,00226,00541,GMNI,0,2,,N,84
1,C,00226,00541,GMNI,0,2,0,N,85
1,C,00226,00541,MPRL,0,2,,N,1
1,C,00226,00541,MPRL,0,2,0,N,1
1,C,00226,00541,XBOX,0,2,,N,475
1,C,00226,00541,XBOX,0,2,0,N,3450
1,C,00226,00541,XBOX,1,2,,N,425
1,C,00226,00541,XBOX,1,2,0,N,2975
1,C,00226,00541,XBXO,0,2,,N,5
1,C,00226,00541,XBXO,0,2,0,N,5
1,C,00226,00541,XCBO,0,2,,N,447
1,C,00226,00541,XCBO,0,2,0,N,448
1,C,00226,00541,XNDQ,0,2,,N,2
1,C,00226,00541,XNDQ,0,2,0,N,5
1,C,00226,00541,XPSE,0,2,,N,1
1,C,00226,00541,XPSE,0,2,0,N,1
1,C,00226,00551,BATO,0,2,,N,6764
1,C,00226,00551,BATO,0,2,0,N,7752
1,C,00226,00551,BATO,1,2,,N,19
1,C,00226,00551,BATO,1,2,0,N,19
1,C,00226,00551,C2OX,0,2,,N,10034
1,C,00226,00551,C2OX,0,2,0,N,11089
1,C,00226,00551,EDGO,0,2,,N,10938
1,C,00226,00551,EDGO,0,2,0,N,11460
1,C,00226,00551,EMLD,0,2,,N,22012
1,C,00226,00551,EMLD,0,2,0,N,25093
1,C,00226,00551,GMNI,0,2,,N,4599
1,C,00226,00551,GMNI,0,2,0,N,5122
1,C,00226,00551,GMNI,1,2,,N,10
1,C,00226,00551,GMNI,1,2,0,N,10
1,C,00226,00551,MCRY,0,2,,N,5004
1,C,00226,00551,MCRY,0,2,0,N,5116
1,C,00226,00551,MPRL,0,2,,N,12337
1,C,00226,00551,MPRL,0,2,0,N,12887
1,C,00226,00551,MXOP,0,2,,N,2213
1,C,00226,00551,MXOP,0,2,0,N,2217
1,C,00226,00551,XASE,0,2,,N,93759
1,C,00226,00551,XASE,0,2,0,N,96900
1,C,00226,00551,XBOX,0,2,,N,27744
1,C,00226,00551,XBOX,0,2,0,N,28684
1,C,00226,00551,XBXO,0,2,,N,11814
1,C,00226,00551,XBXO,0,2,0,N,11945
1,C,00226,00551,XCBO,0,2,,N,197672
1,C,00226,00551,XCBO,0,2,0,N,208513
1,C,00226,00551,XCBO,1,2,,N,26
1,C,00226,00551,XCBO,1,2,0,N,26
1,C,00226,00551,XISX,0,2,,N,48709
1,C,00226,00551,XISX,0,2,0,N,50776
1,C,00226,00551,XMIO,0,2,,N,56690
1,C,00226,00551,XMIO,0,2,0,N,56931
1,C,00226,00551,XNDQ,0,2,,N,26137
1,C,00226,00551,XNDQ,0,2,0,N,30322
1,C,00226,00551,XPHO,0,2,,N,72667
1,C,00226,00551,XPHO,0,2,0,N,75273
1,C,00226,00551,XPSE,0,2,,N,30539
1,C,00226,00551,XPSE,0,2,0,N,35752
1,C,00226,00792,XNDQ,0,2,,N,78
1,C,00226,00792,XNDQ,0,2,0,N,80
1,C,00228,00067,XNDQ,0,2,,N,25
1,C,00228,00067,XNDQ,0,2,0,N,25
1,C,00228,00333,C2OX,0,2,,N,6
1,C,00228,00333,C2OX,0,2,0,N,6
1,C,00228,00333,MCRY,0,2,,N,1
1,C,00228,00333,MCRY,0,2,0,N,1
1,C,00228,00333,MPRL,0,2,,N,57
1,C,00228,00333,MPRL,0,2,0,N,57
1,C,00228,00333,MXOP,0,2,,N,13
1,C,00228,00333,MXOP,0,2,0,N,13
1,C,00228,00333,XASE,0,2,,N,30
1,C,00228,00333,XASE,0,2,0,N,30
1,C,00228,00333,XBOX,0,2,,N,45
1,C,00228,00333,XBOX,0,2,0,N,45
1,C,00228,00333,XBXO,0,2,,N,14
1,C,00228,00333,XBXO,0,2,0,N,14
1,C,00228,00333,XCBO,0,2,,N,34
1,C,00228,00333,XCBO,0,2,0,N,34
1,C,00228,00333,XISX,0,2,,N,19
1,C,00228,00333,XISX,0,2,0,N,25
1,C,00228,00333,XMIO,0,2,,N,6
1,C,00228,00333,XMIO,0,2,0,N,11
1,C,00228,00333,XNDQ,0,2,,N,2
1,C,00228,00333,XNDQ,0,2,0,N,3
1,C,00228,00333,XPSE,0,2,,N,34
1,C,00228,00333,XPSE,0,2,0,N,34
1,C,00228,00365,C2OX,0,2,,N,1
1,C,00228,00365,C2OX,0,2,0,N,1
1,C,00228,00365,XBOX,0,2,,N,16
1,C,00228,00365,XBOX,0,2,0,N,16
1,C,00228,00365,XBXO,0,2,,N,8
1,C,00228,00365,XBXO,0,2,0,N,10
1,C,00228,00365,XCBO,0,2,,N,1
1,C,00228,00365,XCBO,0,2,0,N,1
1,C,00228,00365,XMIO,0,2,,N,15
1,C,00228,00365,XMIO,0,2,0,N,15
1,C,00228,00365,XPHO,0,2,,N,9
1,C,00228,00365,XPHO,0,2,0,N,9
1,C,00228,00551,BATO,0,2,,N,36
1,C,00228,00551,BATO,0,2,0,N,36
1,C,00228,00551,C2OX,0,2,,N,3
1,C,00228,00551,C2OX,0,2,0,N,3
1,C,00228,00551,GMNI,0,2,,N,12
1,C,00228,00551,GMNI,0,2,0,N,12
1,C,00228,00551,MPRL,0,2,,N,34
1,C,00228,00551,MPRL,0,2,0,N,34
1,C,00228,00551,MXOP,0,2,,N,8
1,C,00228,00551,MXOP,0,2,0,N,8
1,C,00228,00551,XASE,0,2,,N,20
1,C,00228,00551,XASE,0,2,0,N,20
1,C,00228,00551,XBOX,0,2,,N,12
1,C,00228,00551,XBOX,0,2,0,N,12
1,C,00228,00551,XBXO,0,2,,N,8
1,C,00228,00551,XBXO,0,2,0,N,8
1,C,00228,00551,XISX,0,2,0,N,10
1,C,00228,00551,XNDQ,0,2,,N,28
1,C,00228,00551,XNDQ,0,2,0,N,28
1,C,00228,00551,XPSE,0,2,,N,20
1,C,00228,00551,XPSE,0,2,0,N,20
1,C,00228,00792,XPSE,0,2,,N,55
1,C,00228,00792,XPSE,0,2,0,N,66
1,C,00230,00050,XCBO,0,2,,N,50
1,C,00230,00050,XCBO,0,2,0,N,50
1,C,00230,00067,BATO,0,2,,N,1638
1,C,00230,00067,BATO,0,2,0,N,1807
1,C,00230,00067,C2OX,0,2,,N,912
1,C,00230,00067,C2OX,0,2,0,N,913
1,C,00230,00067,EDGO,0,2,,N,482
1,C,00230,00067,EDGO,0,2,0,N,940
1,C,00230,00067,EMLD,0,2,,N,1008
1,C,00230,00067,EMLD,0,2,0,N,1008
1,C,00230,00067,GMNI,0,2,,N,498
1,C,00230,00067,GMNI,0,2,0,N,498
1,C,00230,00067,MCRY,0,2,,N,349
1,C,00230,00067,MCRY,0,2,0,N,349
1,C,00230,00067,MPRL,0,2,,N,2943
1,C,00230,00067,MPRL,0,2,0,N,3272
1,C,00230,00067,MXOP,0,2,,N,84
1,C,00230,00067,MXOP,0,2,0,N,84
1,C,00230,00067,XASE,0,2,,N,420
1,C,00230,00067,XASE,0,2,0,N,420
1,C,00230,00067,XBOX,0,2,,N,227
1,C,00230,00067,XBOX,0,2,0,N,227
1,C,00230,00067,XBXO,0,2,,N,372
1,C,00230,00067,XBXO,0,2,0,N,372
1,C,00230,00067,XCBO,0,2,,N,2312
1,C,00230,00067,XCBO,0,2,0,N,2522
1,C,00230,00067,XISX,0,2,,N,49
1,C,00230,00067,XISX,0,2,0,N,51
1,C,00230,00067,XMIO,0,2,,N,72
1,C,00230,00067,XMIO,0,2,0,N,72
1,C,00230,00067,XNDQ,0,2,,N,1136
1,C,00230,00067,XNDQ,0,2,0,N,1238
1,C,00230,00067,XPHO,0,2,,N,95
1,C,00230,00067,XPHO,0,2,0,N,96
1,C,00230,00068,XPSE,0,2,,N,1497
1,C,00230,00068,XPSE,0,2,0,N,1592
1,C,00230,00230,XASE,0,2,,N,114
1,C,00230,00230,XASE,0,2,0,N,114
1,C,00230,00230,XBOX,0,2,,N,320
1,C,00230,00230,XBOX,0,2,0,N,320
1,C,00230,00230,XCBO,0,2,,N,1274
1,C,00230,00230,XCBO,0,2,0,N,1274
1,C,00230,00230,XPHO,0,2,,N,204
1,C,00230,00230,XPHO,0,2,0,N,204
1,C,00230,00333,EDGO,0,2,,N,195
1,C,00230,00333,EDGO,0,2,0,N,658
1,C,00230,00333,EMLD,0,2,,N,2
1,C,00230,00333,EMLD,0,2,0,N,2
1,C,00230,00333,MCRY,0,2,,N,8
1,C,00230,00333,MCRY,0,2,0,N,20
1,C,00230,00333,XBXO,0,2,,N,5
1,C,00230,00333,XBXO,0,2,0,N,5
1,C,00230,00333,XCBO,0,2,,N,41
1,C,00230,00333,XCBO,0,2,0,N,42
1,C,00230,00333,XISX,0,2,,N,4
1,C,00230,00333,XISX,0,2,0,N,4
1,C,00230,00333,XMIO,0,2,,N,17
1,C,00230,00333,XMIO,0,2,0,N,32
1,C,00230,00333,XPSE,0,2,,N,66
1,C,00230,00333,XPSE,0,2,0,N,69
1,C,00230,00541,C2OX,0,2,,N,14
1,C,00230,00541,C2OX,0,2,0,N,14
1,C,00230,00541,EDGO,0,2,,N,37
1,C,00230,00541,EDGO,0,2,0,N,37
1,C,00230,00541,XASE,0,2,,N,65
1,C,00230,00541,XASE,0,2,0,N,65
1,C,00230,00541,XBOX,0,2,,N,14
1,C,00230,00541,XBOX,0,2,0,N,14
1,C,00230,00541,XISX,0,2,,N,15
1,C,00230,00541,XISX,0,2,0,N,15
1,C,00230,00541,XMIO,0,2,,N,14
1,C,00230,00541,XMIO,0,2,0,N,14
1,C,00230,00541,XPHO,0,2,,N,2
1,C,00230,00541,XPHO,0,2,0,N,2
1,C,00230,00541,XPSE,0,2,,N,14
1,C,00230,00541,XPSE,0,2,0,N,14
1,C,00230,00551,XCBO,0,2,,N,500
1,C,00230,00551,XCBO,0,2,0,N,500
1,C,00230,00551,XCBO,1,2,,N,250
1,C,00230,00551,XCBO,1,2,0,N,250
1,C,00230,00733,BATO,0,2,,N,38
1,C,00230,00733,BATO,0,2,0,N,38
1,C,00230,00733,EDGO,0,2,,N,30
1,C,00230,00733,EDGO,0,2,0,N,30
1,C,00230,00733,XBOX,0,2,,N,20
1,C,00230,00733,XBOX,0,2,0,N,20
1,C,00230,00733,XCBO,0,2,,N,1001
1,C,00230,00733,XCBO,0,2,0,N,1001
1,C,00230,00733,XCBO,1,2,,N,482
1,C,00230,00733,XCBO,1,2,0,N,482
1,C,00230,00733,XPSE,0,2,,N,25
1,C,00230,00733,XPSE,0,2,0,N,25
1,C,00235,00017,XNDQ,0,2,,N,12
1,C,00235,00017,XNDQ,0,2,0,N,12
1,C,00235,00235,XCBO,0,2,,N,12
1,C,00235,00235,XCBO,0,2,0,N,12
1,C,00235,00235,XCBO,1,2,,N,6
1,C,00235,00235,XCBO,1,2,0,N,6
1,C,00235,00333,BATO,0,2,,N,61
1,C,00235,00333,BATO,0,2,0,N,61
1,C,00235,00333,C2OX,0,2,,N,129
1,C,00235,00333,C2OX,0,2,0,N,129
1,C,00235,00333,EDGO,0,2,,N,816
1,C,00235,00333,EDGO,0,2,0,N,1499
1,C,00235,00333,EMLD,0,2,,N,52
1,C,00235,00333,EMLD,0,2,0,N,52
1,C,00235,00333,GMNI,0,2,,N,68
1,C,00235,00333,GMNI,0,2,0,N,68
1,C,00235,00333,MCRY,0,2,,N,81
1,C,00235,00333,MCRY,0,2,0,N,81
1,C,00235,00333,MPRL,0,2,,N,419
1,C,00235,00333,MPRL,0,2,0,N,419
1,C,00235,00333,XASE,0,2,,N,570
1,C,00235,00333,XASE,0,2,0,N,570
1,C,00235,00333,XBOX,0,2,,N,470
1,C,00235,00333,XBOX,0,2,0,N,363
1,C,00235,00333,XBOX,0,8,0,N,336
1,C,00235,00333,XBXO,0,2,,N,155
1,C,00235,00333,XBXO,0,2,0,N,155
1,C,00235,00333,XCBO,0,2,,N,1506
1,C,00235,00333,XCBO,0,2,0,N,2367
1,C,00235,00333,XCBO,0,8,0,N,558
1,C,00235,00333,XISX,0,2,,N,795
1,C,00235,00333,XISX,0,2,0,N,1904
1,C,00235,00333,XISX,0,8,0,N,106
1,C,00235,00333,XMIO,0,2,,N,384
1,C,00235,00333,XMIO,0,2,0,N,384
1,C,00235,00333,XNDQ,0,2,,N,734
1,C,00235,00333,XNDQ,0,2,0,N,734
1,C,00235,00333,XPHO,0,2,,N,738
1,C,00235,00333,XPHO,0,2,0,N,1020
1,C,00235,00333,XPSE,0,2,,N,318
1,C,00235,00333,XPSE,0,2,0,N,321
1,C,00235,00365,BATO,0,2,,N,1
1,C,00235,00365,BATO,0,2,0,N,1
1,C,00235,00365,C2OX,0,2,,N,86
1,C,00235,00365,C2OX,0,2,0,N,86
1,C,00235,00365,EDGO,0,2,,N,12
1,C,00235,00365,EDGO,0,2,0,N,12
1,C,00235,00365,EMLD,0,2,,N,646
1,C,00235,00365,EMLD,0,2,0,N,673
1,C,00235,00365,GMNI,0,2,,N,33
1,C,00235,00365,GMNI,0,2,0,N,33
1,C,00235,00365,MCRY,0,2,,N,2
1,C,00235,00365,MCRY,0,2,0,N,2
1,C,00235,00365,MPRL,0,2,,N,11
1,C,00235,00365,MPRL,0,2,0,N,11
1,C,00235,00365,MXOP,0,2,,N,1
1,C,00235,00365,MXOP,0,2,0,N,1
1,C,00235,00365,XASE,0,2,,N,1
1,C,00235,00365,XASE,0,2,0,N,7
1,C,00235,00365,XBOX,0,2,,N,5190
1,C,00235,00365,XBOX,0,2,0,N,7621
1,C,00235,00365,XBOX,0,8,,N,2251
1,C,00235,00365,XBOX,0,8,0,N,49
1,C,00235,00365,XBOX,1,2,,N,3007
1,C,00235,00365,XBOX,1,2,0,N,5358
1,C,00235,00365,XBOX,1,8,,N,2251
1,C,00235,00365,XBOX,1,8,0,N,49
1,C,00235,00365,XBXO,0,2,,N,63
1,C,00235,00365,XBXO,0,2,0,N,71
1,C,00235,00365,XCBO,0,2,,N,19
1,C,00235,00365,XCBO,0,2,0,N,20
1,C,00235,00365,XISX,0,2,,N,5
1,C,00235,00365,XISX,0,2,0,N,5
1,C,00235,00365,XMIO,0,2,,N,931
1,C,00235,00365,XMIO,0,2,0,N,952
1,C,00235,00365,XNDQ,0,2,,N,14
1,C,00235,00365,XNDQ,0,2,0,N,14
1,C,00235,00365,XPHO,0,2,,N,206
1,C,00235,00365,XPHO,0,2,0,N,214
1,C,00235,00365,XPSE,0,2,,N,4
1,C,00235,00365,XPSE,0,2,0,N,4
1,C,00235,00551,BATO,0,2,,N,136
1,C,00235,00551,BATO,0,2,0,N,136
1,C,00235,00551,C2OX,0,2,,N,3
1,C,00235,00551,C2OX,0,2,0,N,3
1,C,00235,00551,EDGO,0,2,,N,22
1,C,00235,00551,EDGO,0,2,0,N,22
1,C,00235,00551,EMLD,0,2,,N,67
1,C,00235,00551,EMLD,0,2,0,N,68
1,C,00235,00551,GMNI,0,2,,N,56
1,C,00235,00551,GMNI,0,2,0,N,57
1,C,00235,00551,MCRY,0,2,,N,16
1,C,00235,00551,MCRY,0,2,0,N,16
1,C,00235,00551,MPRL,0,2,,N,420
1,C,00235,00551,MPRL,0,2,0,N,421
1,C,00235,00551,XASE,0,2,,N,479
1,C,00235,00551,XASE,0,2,0,N,479
1,C,00235,00551,XBOX,0,2,,N,191
1,C,00235,00551,XBOX,0,2,0,N,191
1,C,00235,00551,XBXO,0,2,,N,79
1,C,00235,00551,XBXO,0,2,0,N,79
1,C,00235,00551,XCBO,0,2,,N,237
1,C,00235,00551,XCBO,0,2,0,N,237
1,C,00235,00551,XISX,0,2,,N,143
1,C,00235,00551,XISX,0,2,0,N,143
1,C,00235,00551,XMIO,0,2,,N,72
1,C,00235,00551,XMIO,0,2,0,N,72
1,C,00235,00551,XNDQ,0,2,,N,236
1,C,00235,00551,XNDQ,0,2,0,N,323
1,C,00235,00551,XPHO,0,2,,N,608
1,C,00235,00551,XPHO,0,2,0,N,613
1,C,00235,00551,XPSE,0,2,,N,267
1,C,00235,00551,XPSE,0,2,0,N,274
1,C,00244,00161,BATO,0,2,,N,460
1,C,00244,00161,BATO,0,2,0,N,480
1,C,00244,00161,C2OX,0,2,,N,236
1,C,00244,00161,C2OX,0,2,0,N,260
1,C,00244,00161,EMLD,0,2,,N,1
1,C,00244,00161,EMLD,0,2,0,N,11
1,C,00244,00161,GMNI,0,2,0,N,13
1,C,00244,00161,MPRL,0,2,,N,85
1,C,00244,00161,MPRL,0,2,0,N,107
